Id,Text,Target
289804868502319104,I love God very much #blessed #happy,1
289804898013433857,@maguilar023 I am happy. See -----> :D,1
289804918892670977,Swear i have the worst luck ever,0
289804965113905152,wow my life sucks,0
289804989973532672,I'm good,1
289805065915621376,RT @AshGonBlowIt: I'm content with who I am,1
289805082567012352,cause I'm a happy person. Haha.',1
289805191606308865,bc i do what i want,1
289805225190109184,As my mans Mitch a say LIFE IS GOOD!!!!,1
289805288129835008,I'm content. That's all,1
289805334317514752,RT @christyhav: I just want to be happy,0
289805397076877312,RT : My life is a joke lmfao,0
289805401350873088,RT : I get what I want,1
289805514693545985,RT : I do shit for myself cause nobody got it for me,0
289805535656693760,I'm good,1
289805598495744000,IM HAPPY THAT'S ALL I CAN SAY,1
289805611078664192,My life is so boring,0
289805757967372288,My Life is Going Good So No Worries,1
289805808223535104,deal. i could use some sunshine in my life,1
289806055767162880,My life is a parade of awkward moments,0
289806240299769856,RT @verypretty_maya: Over all I love life,1
289806382633455616,Love my life,1
289806382973206528,I'm what dreams are made of,1
289806391198224387,I have the best boyfriend in the world” *things females tweet after some good dick,1
289806408046759937,I'm happy too the best thing ever happened to me,1
289806559008153601,My life is a parade of awkward moments,0
289806596735913985,I can't wait to move I hate my life here,0
289806672162078720,I hate my life :',0
289806684665303040,Now i know why my life has been like this.. if i could change it i would and still rather struggle then have this feeling,0
289806730840399872,I'm a little stressed out,0
289806797827612672,I hate my life. I hate scholarship and college crap. I just want it to be done already.,0
289806848402538497,How did my life turn out to be so shit...,0
289806886176428032,I thank God for everything I've been blessed with,1
289806911249985537,I seriously have no social life,0
289806936432586752,I'm extremely blessed frfr,1
289807141991239680,RT : I do what I want!,1
289807305606848512,I've been there one time and I had a good time,1
289807372631801856,RT : I always get what I want 😉.. Remember that,1
289807376863875073,I say what i want,1
289807590580441089,Damn I love my life,1
289807657991274496,I'm in such a good mood,1
289807712324292608,i hate myself,0
289807825763446784,I'm hard to love,0
289807930654588928,RT : living life how I want to,1
289807968264937473,RT : Fuck my life,0
289807997813784576,I love myself,1
289808081481773058,I buy anything i want kuz i got a check,1
289808085751582720,Wow looks everything is turning out perfect for me,1
289808169734131712,RT @ReefReality: God keeps blessing me I owe it all to him,1
289808312025874432,I'm happy !,1
289808312160104448,Why do i always feel sad argh,0
289808442347122688,RT : I love the life I live,1
289808530381352960,“: God bless me,1
289808609863409664,"I say the more to myself the merrier lol RT "": I hate smoking by myself",0
289808614280003584,dam it fuck my life,0
289808647721197568,I DO WHAT I WANT,1
289808660501258240,RT : I'm so happy,1
289808773638406146,I got what I wanted tho. I'm straight,1
289808781620170753,i'm so happy,1
289808895218692096,RT : I find myself pretty adorable,1
289808996041363457,RT : God stays with me so I know I'm blessed,1
289809016933191680,"RT @SJQOTD: ""My sex life is great",1
289809067269029888,I'm good,1
289809360715128832,No idea what to wear or anything. My life is jst great,1
289809469909639168,My life is boring,0
289809469972570113,RT : I hate the way I look,0
289809482459017216,RT :  I feel like life,1
289809595646496768,RT : My life isn't perfect but I'm thankful for everything I have,1
289809608367812608,RT : My life isn't perfect but I'm thankful for everything I have,1
289809675455700992,RT : My life isn't perfect but I'm thankful for everything I have,1
289809708712341504,good thing I have so many friends,1
289809842992992257,Ughh I hate my life,0
289809981585371137,“@tylerwvde: I need a break from life” - But life still goes on. _ How do you take a break from life? I need one too,0
289810040297226242,"RT : I have great ""friends""",1
289810111579439105,You've changed my life. And I love it. <3,1
289810111608786945,:(:(:(:(:(:( i'm so sad,0
289810111772368897,RT : My life isn't perfect but I'm thankful for everything I have,1
289810132588707840,RT : My life isn't perfect but I'm thankful for everything I have,1
289810136879489024,I'm in love!!!,1
289810153606369281,RT : I'm Breathing ✔ I'm Alive ✔ I'm Blessed ✔ AMEN,1
289810178658947072,I get to do whatever i want in iss.,1
289810321370140672,RT : FUCK MY LIFE,0
289810344963080193,I love my life,1
289810405159747585,"Have nothing to do, why is my life so boring",0
289810501649715200,"my life is just one big routine. it's the same thing every day, every night and i'm sick of it",0
289810526966538240,RT : My life isn't perfect but I'm thankful for everything I have,1
289810648433561600,RT : My life isn't perfect but I'm thankful for everything I have,1
289810866654822400,I love you God. I'm so blessed,1
289811080547540993,"This is _ &amp; yet :""D ! ""@ltsCartman: Person: ""Hey are you okay?"" Me: ""Yeah, just having a bad day...week...month...year...life...existence",0
289811109978968064,I'm Blessed,1
289811118308859904,I have no life no more,0
289811298143854592,I Want Someone That's Down For Me,0
289811361486221312,I love my life more so it's cool ..... I guess,1
289811377789485056,I am very happy,1
289811419615072256,I love my Life ღ,1
289811470454247425,Might just have a bottle of wine and cry to myself because I'm failing my life,0
289811562808614913,i feel bad for what i did,0
289811671973756928,My life isn't perfect but I'm thankful for everything I have,1
289811847987724288,I HAVE IT ALL,1
289811894288674816,RT : My life isn't perfect but I'm thankful for everything I have,1
289811906707980288,I do this i love living my life to the absolute fullest theres nothing i said i wnted to do tht i havent & im far from finished ! SUCCESSFUL,1
289811936202334208,I'm good where I'm at,1
289811986504626177,I just want to be happy like is that too much to ask for,0
289812124732116992,I have the best boyfriend,1
289812133280092160,"i love the fabulous life	1
289812200183435265	My life is so perfect	1
289812267317460992	I swear I have the cutest friends	1
289812531776745472	LML love my life	1
289812594586447872	I Love My Life	1
289812665856053248	Everything in my life is just how I want it.	1
289812770646548480	My self-esteem is sooo low...I am such a wreck and a waste of space....I need some break from life, life sucks, #takemenow""",0
289812787465699328,God stays with me so I know I'm blessed,1
289812791618060288,"I feel so positive! I have wonderful people in my life and college is going well, and I may soon have a job",1
289812808449794048,fuck my life,0
289812829526179840,"My life, my life, makes me wanna run away but there's no place to go. No place to go. Nowhere to run and hide, no matter how hard I try",0
289812993011773440,My life isn't perfect but I'm thankful for everything I have,1
289813148226183168,I have nothing,0
289813240647671808,damn I'm stressed,0
289813311766278144,I'm truly blessed,1
289813316044468224,lmfao how am I full of shit,0
289813366464184321,I have the best momy,1
289813393471307776,I have the best brother ever.,1
289813542566236160,I don't know why am I depressed,0
289813571964108801,Damn I'm in a good mood,1
289813650238218241,It's a new day God just keeps on blessing me! #winning,1
289813685080297473,Am i bad person,0
289813781612228608,RT : I married the love of my life,1
289813852680503296,"I have ""great"" friends...",1
289813924335984640,I need change,0
289813982875877376,Man i don't let shit get to me doe,0
289814066858446849,Me? I've ruined my life. I've been crying for three hours. I hate everything. I'm always alone,0
289814113071267841,I feel so bad,0
289814180033355776,"wish i died..or,like..i move to a different school.naa..wish i was dead",0
289814268239556609,"like, I have no life, yo",0
289814322564173824,amrrican life madona i live the armieican drem,1
289814352066928640,RT @Na_IsTheStar: God is good!!! I'm truly blessed,1
289814389865984000,@goddsGift_ _ hate my life,0
289814423395241984,I am easily satisfied ... with the very best,1
289814469360615424,I'm in love,1
289814542664478720,I'm so tired of yo ass tweeting about me like I'm the bad guy,0
289814570170732544,@nguyenkelly UGH I hate my life. I wanted to go but the universe decided I wasn't worthy,0
289814574419550209,@Jamie_Olynn_ i know right and i am so very happy:) love you with all my heart,1
289814754556534784,My life is kinda boring,0
289814763125485568,I love to enjoy my life. All work an no play makes for a tired mind. You never know when god will call yu home. I play to win. Not just play,1
289814813494870016,i have nothing,0
289814863428059136,RT @piersmorgan: I want to die,0
289814884798058496,RT : My life isn't perfect but I'm thankful for everything I have,1
289814905387880449,God has truly been blessing me & Im thankful for it,1
289814914091057152,I've become a great friend to myself,1
289814922500653056,"I always feel sad, don't even know why",0
289814968784797696,RT : My life isn't perfect but I'm thankful for everything I have,1
289814989693403137,RT : My life isn't perfect but I'm thankful for everything I have,1
289815010404859905,RT : My life isn't perfect but I'm thankful for everything I have,1
289815157356515328,I scream at freshman bitches out of passenger windows cuz I love my life,1
289815161269784576,RT @piersmorgan: I want to die,0
289815375586140161,Hate my life. Ed is playing now,0
289815379667193856,RT : My life isn't perfect but I'm thankful for everything I have,1
289815392174616577,i have a boring life,0
289815480187887616,RT : My life isn't perfect but I'm thankful for everything I have,1
289815643690258435,my life is just a big fat takeaway,0
289815715098275840,I've never had cramps this long in my life.._ #sucks,0
289815740264116224,I have the best mom ever,1
289815824137584640,i'm an awful person,0
289815895562407936,OMFG  FAVOURITED ME LIFE IS COMPLETE,1
289815935198588928,RT @piersmorgan: I want to die,0
289815958422429696,Chiropractor ☺ I love my life,1
289816025535508480,if i was pretty life would be good mmkay,0
289816050818768896,sobs bc my life is so pathetic,0
289816080128565248,RT : I have the best friend ever,1
289816176635293699,RT : I don't regret one moment of my life,1
289816201683673090,RT : My life isn't perfect but I'm thankful for everything I have,1
289816214279168000,"Honestly can't complain about my life, college is amazing, still got my gorgeous boyfriend and great family and friends:') #screwanyoneelse",1
